wrapped_network$start:INTEGER,wrapped_network$end:INTEGER,wrapped_network$node_id:INTEGER,wrapped_network$tBytes:INTEGER
1689855536000,1689855537000,10,4726255333142895730,1689855538146
1689855536000,1689855537000,11,4726332189399755435,1689855538146
1689855537000,1689855538000,1,4757899799718658048,1689855539163
1689855537000,1689855538000,3,4755572014529419188,1689855539163
1689855537000,1689855538000,4,4751166198887811451,1689855539163
1689855537000,1689855538000,5,4726253095723427916,1689855539163
1689855537000,1689855538000,6,4726188982106985207,1689855539163
1689855537000,1689855538000,8,4725755544369578591,1689855539163
1689855537000,1689855538000,9,4725768632536759106,1689855539163
1689855537000,1689855538000,10,4726255497407996207,1689855539163
1689855537000,1689855538000,11,4726332345791370581,1689855539163
1689855538000,1689855539000,1,4757899807377195008,1689855540179
1689855538000,1689855539000,3,4755572017687535919,1689855540179
1689855538000,1689855539000,4,4751166205223462988,1689855540179
1689855538000,1689855539000,5,4726253300562050465,1689855540179
1689855538000,1689855539000,6,4726189188384720062,1689855540179
1689855538000,1689855539000,8,4725755742432691390,1689855540179
1689855538000,1689855539000,9,4725768840785506152,1689855540179
1689855538000,1689855539000,10,4726255702597076158,1689855540179
1689855538000,1689855539000,11,4726332650622200491,1689855540179
1689855539000,1689855540000,1,4757899816237400064,1689855541192
1689855539000,1689855540000,3,4755572020364045577,1689855541192
1689855539000,1689855540000,4,4751166210442109231,1689855541192
1689855539000,1689855540000,5,4726253467225671452,1689855541192
1689855539000,1689855540000,6,4726189356482482328,1689855541192
1689855539000,1689855540000,8,4725755909650581883,1689855541192
1689855539000,1689855540000,9,4725769002368737583,1689855541192
1689855539000,1689855540000,10,4726255865706412866,1689855541192
1689855539000,1689855540000,11,4726332877566979944,1689855541192
1689855540000,1689855541000,1,4757899824496640000,1689855542208
1689855540000,1689855541000,3,4755572023287591974,1689855542208
1689855540000,1689855541000,4,4751166216350796155,1689855542208
1689855540000,1689855541000,5,4726253655831405454,1689855542208
1689855540000,1689855541000,6,4726189533761110016,1689855542208
1689855540000,1689855541000,8,4725756107313527012,1689855542208
1689855540000,1689855541000,9,4725769203797235636,1689855542208
1689855540000,1689855541000,10,4726256066667634385,1689855542208
1689855540000,1689855541000,11,4726333079326051290,1689855542208
1689855541000,1689855542000,1,4757899831940743168,1689855543219
1689855541000,1689855542000,3,4755572026334015943,1689855543219
1689855541000,1689855542000,4,4751166222314708082,1689855543219
1689855541000,1689855542000,5,4726253842953287908,1689855543219
1689855541000,1689855542000,6,4726189707509065804,1689855543219
1689855541000,1689855542000,8,4725756290157840763,1689855543219
1689855541000,1689855542000,9,4725769381036716487,1689855543219
1689855541000,1689855542000,10,4726256244752189819,1689855543219
1689855541000,1689855542000,11,4726333255352601562,1689855543219
1689855542000,1689855543000,1,4757899838532485120,1689855544233
1689855542000,1689855543000,3,4755572028970524369,1689855544233
1689855542000,1689855543000,4,4751166227654290091,1689855544233
1689855542000,1689855543000,5,4726254011970690162,1689855544233
1689855542000,1689855543000,6,4726189887731162833,1689855544233
1689855542000,1689855543000,8,4725756464081646630,1689855544233
1689855542000,1689855543000,9,4725769561057486924,1689855544233
1689855542000,1689855543000,10,4726256413526633131,1689855544233
1689855542000,1689855543000,11,4726333442884593740,1689855544233
1689855543000,1689855544000,1,4757899846571524096,1689855545250
1689855543000,1689855544000,3,4755572032009666560,1689855545250
1689855543000,1689855544000,4,4751166233975028546,1689855545250
1689855543000,1689855544000,5,4726254202692217515,1689855545250
1689855543000,1689855544000,6,4726190082220107245,1689855545250
1689855543000,1689855544000,8,4725756648855961600,1689855545250
1689855543000,1689855544000,9,4725769748606877696,1689855545250
1689855543000,1689855544000,10,4726256591717444267,1689855545250
1689855543000,1689855544000,11,4726333627707376223,1689855545250
1689855544000,1689855545000,1,4757899854871396352,1689855546265
1689855544000,1689855545000,3,4755572034436168514,1689855546265
1689855544000,1689855545000,4,4751166239031029001,1689855546265
1689855544000,1689855545000,5,4726254354983978174,1689855546265
1689855544000,1689855545000,6,4726190249950013516,1689855546265
1689855544000,1689855545000,8,4725756807606950419,1689855546265
1689855544000,1689855545000,9,4725769911793265323,1689855546265
1689855544000,1689855545000,10,4726256771591569408,1689855546265
1689855544000,1689855545000,11,4726333805786960631,1689855546265
1689855545000,1689855546000,1,4757899863291592704,1689855547281
1689855545000,1689855546000,3,4755572037675452795,1689855547281
1689855545000,1689855546000,4,4751166245318368370,1689855547281
1689855545000,1689855546000,5,4726254557356971349,1689855547281
1689855545000,1689855546000,6,4726190451244293841,1689855547281
1689855545000,1689855546000,8,4725757014881376180,1689855547281
1689855545000,1689855546000,9,4725770103677391607,1689855547281
1689855545000,1689855546000,10,4726256964862612215,1689855547281
1689855545000,1689855546000,11,4726334008612317260,1689855547281
1689855546000,1689855547000,1,4757899871224463360,1689855548299
1689855546000,1689855547000,3,4755572040357982056,1689855548299
1689855546000,1689855547000,4,4751166250721175628,1689855548299
1689855546000,1689855547000,5,4726254720814279945,1689855548299
1689855546000,1689855547000,6,4726190618745532871,1689855548299
1689855546000,1689855547000,8,4725757181438120088,1689855548299
1689855546000,1689855547000,9,4725770270577136375,1689855548299
1689855546000,1689855547000,10,4726257133701057498,1689855548299
1689855546000,1689855547000,11,4726334170379476689,1689855548299
1689855547000,1689855548000,1,4757899879575191552,1689855549311
1689855547000,1689855548000,3,4755572043343976979,1689855549311
1689855547000,1689855548000,4,4751166256967737041,1689855549311
1689855547000,1689855548000,5,4726254922844272261,1689855549311
1689855547000,1689855548000,6,4726190814944510559,1689855549311
1689855547000,1689855548000,8,4725757385913857669,1689855549311
1689855547000,1689855548000,9,4725770471351944382,1689855549311
1689855547000,1689855548000,10,4726257334465923451,1689855549311
1689855547000,1689855548000,11,4726334375444280965,1689855549311
1689855548000,1689855549000,1,4757899887546466304,1689855550327
1689855548000,1689855549000,3,4755572046204026273,1689855550327
1689855548000,1689855549000,4,4751166262139682816,1689855550327
1689855548000,1689855549000,5,4726255096166583865,1689855550327
1689855548000,1689855549000,6,4726190979554476032,1689855550327
1689855548000,1689855549000,8,4725757553091979947,1689855550327
1689855548000,1689855549000,9,4725770644062819669,1689855550327
1689855548000,1689855549000,10,4726257509309369306,1689855550327
1689855548000,1689855549000,11,4726334534362420565,1689855550327
1689855549000,1689855550000,1,4757899896068374528,1689855551335
1689855549000,1689855550000,3,4755572049006481560,1689855551335
1689855549000,1689855550000,4,4751166267607365860,1689855551335
1689855549000,1689855550000,5,4726255280703532297,1689855551335
1689855549000,1689855550000,6,4726191158596575535,1689855551335
1689855549000,1689855550000,8,4725757745343962226,1689855551335
1689855549000,1689855550000,9,4725770838305698247,1689855551335
1689855549000,1689855550000,10,4726257701355053966,1689855551335
1689855549000,1689855550000,11,4726334722414506439,1689855551335
1689855550000,1689855551000,1,4757899903163826176,1689855552349
1689855550000,1689855551000,3,4755572051948086765,1689855552349
1689855550000,1689855551000,4,4751166273277055128,1689855552349
1689855550000,1689855551000,5,4726255464549507982,1689855552349
1689855550000,1689855551000,6,4726191341883310687,1689855552349
1689855550000,1689855551000,8,4725757922889161235,1689855552349
1689855550000,1689855551000,9,4725771009758903713,1689855552349
1689855550000,1689855551000,10,4726257872882824837,1689855552349
1689855550000,1689855551000,11,4726334885508930067,1689855552349
1689855551000,1689855552000,1,4757899910694830080,1689855553360
1689855551000,1689855552000,3,4755572054636053087,1689855553360
1689855551000,1689855552000,4,4751166278863557367,1689855553360
1689855551000,1689855552000,5,4726255639296018811,1689855553360
1689855551000,1689855552000,6,4726191521449232156,1689855553360
1689855551000,1689855552000,8,4725758108487423924,1689855553360
1689855551000,1689855552000,9,4725771197576729941,1689855553360
1689855551000,1689855552000,10,4726258059666677457,1689855553360
1689855551000,1689855552000,11,4726335078054202937,1689855553360
1689855552000,1689855553000,1,4757899918464778240,1689855554373
1689855552000,1689855553000,3,4755572057793859129,1689855554373
1689855552000,1689855553000,4,4751166284816051465,1689855554373
1689855552000,1689855553000,5,4726255836476774324,1689855554373
1689855552000,1689855553000,6,4726191713880171406,1689855554373
1689855552000,1689855553000,8,4725758294018577749,1689855554373
1689855552000,1689855553000,9,4725771381887496647,1689855554373
1689855552000,1689855553000,10,4726258234134189397,1689855554373
1689855552000,1689855553000,11,4726335262345085535,1689855554373
1689855553000,1689855554000,1,4757899927262461952,1689855555386
1689855553000,1689855554000,3,4755572060157029035,1689855555386
1689855553000,1689855554000,4,4751166290086971164,1689855555386
1689855553000,1689855554000,5,4726256002228211864,1689855555386
1689855553000,1689855554000,6,4726191878150242911,1689855555386
1689855553000,1689855554000,8,4725758464238968529,1689855555386
1689855553000,1689855554000,9,4725771555841128676,1689855555386
1689855553000,1689855554000,10,4726258400676641602,1689855555386
1689855553000,1689855554000,11,4726335441637600521,1689855555386
1689855554000,1689855555000,1,4757899934968840192,1689855556395
1689855554000,1689855555000,3,4755572063211773649,1689855556395
1689855554000,1689855555000,4,4751166296349921432,1689855556395
