wrapped_network$start:INTEGER,wrapped_network$end:INTEGER,wrapped_network$node_id:INTEGER,wrapped_network$tBytes:INTEGER
1689848565000,1689848566000,3,4755569494710201003,1689848566239
1689848565000,1689848566000,4,4751161243931867970,1689848566239
1689848565000,1689848566000,5,4726089980820411733,1689848566239
1689848565000,1689848566000,6,4726030669282192043,1689848566239
1689848566000,1689848567000,3,4755569497401099454,1689848567248
1689848566000,1689848567000,4,4751161249478446649,1689848567248
1689848566000,1689848567000,5,4726090143592961365,1689848567248
1689848566000,1689848567000,6,4726030831426838831,1689848567248
1689848566000,1689848567000,8,4725598785132074932,1689848567255
1689848566000,1689848567000,9,4725607845544542815,1689848567255
1689848566000,1689848567000,10,4726100433186295353,1689848567255
1689848566000,1689848567000,11,4726178501531766329,1689848567255
1689848567000,1689848568000,8,4725598970317742383,1689848568228
1689848567000,1689848568000,9,4725608030593507025,1689848568228
1689848567000,1689848568000,10,4726100626144163461,1689848568228
1689848567000,1689848568000,11,4726178695019048808,1689848568228
1689848567000,1689848568000,3,4755569500251012513,1689848568281
1689848567000,1689848568000,4,4751161255080561019,1689848568281
1689848567000,1689848568000,5,4726090326638601709,1689848568281
1689848567000,1689848568000,6,4726031017005217413,1689848568281
1689848568000,1689848569000,8,4725599160576342850,1689848569251
1689848568000,1689848569000,9,4725608217233199863,1689848569251
1689848568000,1689848569000,10,4726100807678611608,1689848569251
1689848568000,1689848569000,11,4726178875877437288,1689848569251
1689848568000,1689848569000,3,4755569503307689225,1689848569254
1689848568000,1689848569000,4,4751161261211468383,1689848569254
1689848568000,1689848569000,5,4726090518592322370,1689848569254
1689848568000,1689848569000,6,4726031209669794930,1689848569254
1689848569000,1689848570000,8,4725599340291395129,1689848570256
1689848569000,1689848570000,9,4725608397492579593,1689848570256
1689848569000,1689848570000,10,4726100981542765151,1689848570256
1689848569000,1689848570000,11,4726179056554383284,1689848570256
1689848569000,1689848570000,3,4755569506025365201,1689848570272
1689848569000,1689848570000,4,4751161266108279467,1689848570272
1689848569000,1689848570000,5,4726090693816051788,1689848570272
1689848569000,1689848570000,6,4726031382465177676,1689848570272
1689848570000,1689848571000,8,4725599544687596279,1689848571267
1689848570000,1689848571000,9,4725608597146421020,1689848571267
1689848570000,1689848571000,10,4726101180271995563,1689848571267
1689848570000,1689848571000,11,4726179259111304457,1689848571267
1689848570000,1689848571000,3,4755569509192025884,1689848571283
1689848570000,1689848571000,4,4751161272156660015,1689848571283
