wrapped_network$start:INTEGER,wrapped_network$end:INTEGER,wrapped_network$node_id:INTEGER,wrapped_network$tBytes:INTEGER
1689847686000,1689847687000,8,4725524286202688550,1689847688531
1689847686000,1689847687000,9,4725533361545635916,1689847688531
1689847686000,1689847687000,10,4726026179388190568,1689847688531
1689847686000,1689847687000,11,4726105022796301502,1689847688531
1689847687000,1689847688000,1,4757893325043662848,1689847689542
1689847687000,1689847688000,3,4755568283320116110,1689847689542
1689847687000,1689847688000,4,4751158868640656649,1689847689542
1689847687000,1689847688000,5,4726013982048925924,1689847689542
1689847687000,1689847688000,6,4725955643848659703,1689847689542
1689847687000,1689847688000,8,4725524472872207550,1689847689542
1689847687000,1689847688000,9,4725533549877963435,1689847689542
1689847687000,1689847688000,10,4726026367017117772,1689847689542
1689847687000,1689847688000,11,4726105212888372565,1689847689542
1689847688000,1689847689000,1,4757893332981514240,1689847690556
1689847688000,1689847689000,3,4755568285731219532,1689847690556
1689847688000,1689847689000,4,4751158873303635285,1689847690556
1689847688000,1689847689000,5,4726014128768786735,1689847690556
1689847688000,1689847689000,6,4725955789740844525,1689847690556
1689847688000,1689847689000,8,4725524627083405995,1689847690556
1689847688000,1689847689000,9,4725533698054335147,1689847690556
1689847688000,1689847689000,10,4726026520266422500,1689847690556
1689847688000,1689847689000,11,4726105366960382255,1689847690556
1689847689000,1689847690000,1,4757893340917530624,1689847691570
1689847689000,1689847690000,3,4755568288699272154,1689847691570
1689847689000,1689847690000,4,4751158879277489266,1689847691570
1689847689000,1689847690000,5,4726014329505814938,1689847691570
1689847689000,1689847690000,6,4725955978523049984,1689847691570
1689847689000,1689847690000,8,4725524813934367479,1689847691570
1689847689000,1689847690000,9,4725533889535808247,1689847691570
1689847689000,1689847690000,10,4726026705126487685,1689847691570
1689847689000,1689847690000,11,4726105544440957914,1689847691570
1689847690000,1689847691000,1,4757893348945952768,1689847692586
1689847690000,1689847691000,3,4755568291141599839,1689847692586
1689847690000,1689847691000,4,4751158884150027757,1689847692586
1689847690000,1689847691000,5,4726014501787193496,1689847692586
1689847690000,1689847691000,6,4725956139213982075,1689847692586
1689847690000,1689847691000,8,4725524975507656856,1689847692586
1689847690000,1689847691000,9,4725534054019633911,1689847692586
1689847690000,1689847691000,10,4726026878220132049,1689847692586
1689847690000,1689847691000,11,4726105726430255028,1689847692586
1689847691000,1689847692000,1,4757893357106102272,1689847693598
1689847691000,1689847692000,3,4755568293792205786,1689847693598
1689847691000,1689847692000,4,4751158889450773618,1689847693598
1689847691000,1689847692000,5,4726014671878337574,1689847693598
1689847691000,1689847692000,6,4725956307736767147,1689847693598
1689847691000,1689847692000,8,4725525131543222196,1689847693598
1689847691000,1689847692000,9,4725534213273939209,1689847693598
1689847691000,1689847692000,10,4726027031732901205,1689847693598
1689847691000,1689847692000,11,4726105877238785517,1689847693598
1689847692000,1689847693000,1,4757893364997160960,1689847694613
1689847692000,1689847693000,3,4755568296764025515,1689847694613
1689847692000,1689847693000,4,4751158895361091660,1689847694613
1689847692000,1689847693000,5,4726014854290171980,1689847694613
1689847692000,1689847693000,6,4725956495922449370,1689847694613
1689847692000,1689847693000,8,4725525318028813198,1689847694613
1689847692000,1689847693000,9,4725534400114958639,1689847694613
1689847692000,1689847693000,10,4726027229782343680,1689847694613
1689847692000,1689847693000,11,4726106072033945190,1689847694613
1689847693000,1689847694000,1,4757893371176157184,1689847695629
1689847693000,1689847694000,3,4755568299273539736,1689847695629
1689847693000,1689847694000,4,4751158899948728168,1689847695629
1689847693000,1689847694000,5,4726015000557669338,1689847695629
1689847693000,1689847694000,6,4725956644697829831,1689847695629
1689847693000,1689847694000,8,4725525467959957428,1689847695629
1689847693000,1689847694000,9,4725534560436791979,1689847695629
1689847693000,1689847694000,10,4726027394426484964,1689847695629
1689847693000,1689847694000,11,4726106238155227136,1689847695629
1689847694000,1689847695000,1,4757893378749366272,1689847696644
1689847694000,1689847695000,3,4755568302222523809,1689847696644
1689847694000,1689847695000,4,4751158905971438023,1689847696644
1689847694000,1689847695000,5,4726015193913219603,1689847696644
1689847694000,1689847695000,6,4725956831663124935,1689847696644
1689847694000,1689847695000,8,4725525659245074963,1689847696644
1689847694000,1689847695000,9,4725534750589758123,1689847696644
1689847694000,1689847695000,10,4726027566406619288,1689847696644
1689847694000,1689847695000,11,4726106408497408076,1689847696644
1689847695000,1689847696000,1,4757893387390550016,1689847697661
1689847695000,1689847696000,3,4755568304618752986,1689847697661
1689847695000,1689847696000,4,4751158910781605660,1689847697661
1689847695000,1689847696000,5,4726015350821200175,1689847697661
1689847695000,1689847696000,6,4725956990939799855,1689847697661
1689847695000,1689847696000,8,4725525829415755473,1689847697661
1689847695000,1689847696000,9,4725534923608837082,1689847697661
1689847695000,1689847696000,10,4726027746211150052,1689847697661
1689847695000,1689847696000,11,4726106590765082700,1689847697661
1689847696000,1689847697000,1,4757893394845138944,1689847698676
1689847696000,1689847697000,3,4755568307273242548,1689847698676
1689847696000,1689847697000,4,4751158916116294315,1689847698676
1689847696000,1689847697000,5,4726015516895754468,1689847698676
1689847696000,1689847697000,6,4725957156276156644,1689847698676
1689847696000,1689847697000,8,4725525983390830137,1689847698676
1689847696000,1689847697000,9,4725535082875569948,1689847698676
1689847696000,1689847697000,10,4726027902977456356,1689847698676
1689847696000,1689847697000,11,4726106739043360465,1689847698676
1689847697000,1689847698000,1,4757893403082620928,1689847699690
1689847697000,1689847698000,3,4755568310071542367,1689847699690
1689847697000,1689847698000,4,4751158921846956335,1689847699690
1689847697000,1689847698000,5,4726015703015974988,1689847699690
1689847697000,1689847698000,6,4725957342707066349,1689847699690
1689847697000,1689847698000,8,4725526171944368356,1689847699690
1689847697000,1689847698000,9,4725535273057119497,1689847699690
1689847697000,1689847698000,10,4726028093653623087,1689847699690
1689847697000,1689847698000,11,4726106924502434399,1689847699690
1689847698000,1689847699000,1,4757893411188113408,1689847700702
1689847698000,1689847699000,3,4755568312398021822,1689847700702
1689847698000,1689847699000,4,4751158926602675693,1689847700702
1689847698000,1689847699000,5,4726015858829583974,1689847700702
1689847698000,1689847699000,6,4725957488917396897,1689847700702
1689847698000,1689847699000,8,4725526323722249102,1689847700702
1689847698000,1689847699000,9,4725535427310571672,1689847700702
1689847698000,1689847699000,10,4726028253039660601,1689847700702
1689847698000,1689847699000,11,4726107086505717608,1689847700702
1689847699000,1689847700000,1,4757893418759618560,1689847701712
1689847699000,1689847700000,3,4755568315457164629,1689847701712
1689847699000,1689847700000,4,4751158932394854172,1689847701712
1689847699000,1689847700000,5,4726016054345791109,1689847701712
1689847699000,1689847700000,6,4725957674796522610,1689847701712
1689847699000,1689847700000,8,4725526510797901005,1689847701712
